1702593873.591660,3
1702593873.695973,8
1702593873.802137,18
1702593873.904176,20
1702593874.006907,20
1702593874.109067,20
1702593874.211129,20
1702593874.313452,20
1702593874.415565,20
1702593874.517496,20
1702593874.620359,20
1702593874.722499,20
1702593874.827646,20
1702593874.929826,20
1702593875.033181,20
1702593875.135325,20
1702593875.237556,20
1702593875.339942,20
1702593875.442321,20
1702593875.544745,19
1702593875.647014,20
1702593875.748790,19
1702593875.854422,20
1702593875.956550,20
1702593876.059326,20
1702593876.161484,20
1702593876.264916,20
1702593876.368973,20
1702593876.473523,20
1702593876.577123,19
1702593876.679722,20
1702593876.786468,20
1702593876.888751,19
1702593876.991009,20
1702593877.093002,19
1702593877.195727,14
1702593877.298152,14
1702593877.400345,14
1702593877.502523,14
1702593877.604615,14
1702593877.706728,14
1702593877.812530,14
1702593877.914754,14
1702593878.016689,14
1702593878.118778,15
1702593878.220812,15
1702593878.322946,15
1702593878.425454,15
1702593878.527704,15
1702593878.629958,16
1702593878.732035,16
1702593878.836840,15
1702593878.939896,15
1702593879.042484,15
1702593879.144753,15
1702593879.246784,15
1702593879.348877,15
1702593879.451093,17
1702593879.553397,17
1702593879.655719,18
1702593879.757678,18
1702593879.859964,18
1702593879.962207,18
1702593880.064235,18
1702593880.166367,18
1702593880.268405,18
1702593880.371197,17
1702593880.473691,18
1702593880.575839,18
1702593880.678244,18
1702593880.783591,19
1702593880.886117,19
1702593880.988490,19
1702593881.090862,20
1702593881.192836,19
1702593881.294955,19
1702593881.397257,20
1702593881.499669,19
1702593881.601846,19
1702593881.704325,19
1702593881.809369,19
1702593881.911549,18
1702593882.013668,17
1702593882.115995,17
1702593882.218177,17
1702593882.321045,17
1702593882.423342,17
1702593882.526642,18
1702593882.629872,18
1702593882.732441,18
1702593882.837871,18
1702593882.940670,18
1702593883.043441,18
1702593883.145877,18
1702593883.248046,18
1702593883.351138,18
1702593883.454116,18
1702593883.556863,18
1702593883.659885,18
1702593883.762069,18
1702593883.866584,18
1702593883.969434,19
1702593884.072116,18
1702593884.174805,20
1702593884.276768,19
1702593884.379422,20
1702593884.481641,20
1702593884.583869,20
1702593884.686184,20
1702593884.792143,20
1702593884.894538,20
1702593884.996698,20
1702593885.100083,20
1702593885.202851,20
1702593885.305233,20
1702593885.407608,20
1702593885.510499,20
1702593885.613366,20
1702593885.716641,20
1702593885.823310,20
1702593885.926513,20
1702593886.029773,19
1702593886.133375,19
1702593886.236164,18
1702593886.338598,17
1702593886.441357,18
1702593886.544039,18
1702593886.646900,18
1702593886.751297,19
1702593886.854109,18
1702593886.956681,18
1702593887.058881,18
1702593887.161077,18
1702593887.263204,18
1702593887.366080,18
1702593887.469548,19
1702593887.572745,18
1702593887.675413,19
1702593887.785080,19
1702593887.887990,19
1702593887.990390,20
1702593888.092466,18
1702593888.194526,18
1702593888.297000,19
1702593888.399978,19
1702593888.502639,19
1702593888.607728,20
1702593888.710460,20
1702593888.816111,20
1702593888.918809,20
1702593889.021891,20
1702593889.124372,20
1702593889.226579,18
1702593889.328844,17
1702593889.431071,16
1702593889.533473,16
1702593889.635644,16
1702593889.737614,16
1702593889.842913,16
1702593889.944959,16
1702593890.047032,16
1702593890.149554,16
1702593890.251538,16
1702593890.353884,16
1702593890.455933,16
1702593890.558282,16
1702593890.661039,16
1702593890.763178,16
1702593890.868253,16
1702593890.971083,16
1702593891.073427,16
1702593891.175958,16
1702593891.278268,16
1702593891.380932,16
1702593891.483681,16
1702593891.586681,16
1702593891.689406,16
1702593891.794570,17
1702593891.896836,18
1702593891.999056,18
1702593892.106607,17
1702593892.209219,19
1702593892.312128,19
1702593892.414970,19
1702593892.517394,19
1702593892.619812,19
1702593892.722493,19
1702593892.827399,19
1702593892.930409,19
1702593893.035362,19
1702593893.138260,19
1702593893.241085,19
1702593893.343888,19
1702593893.446648,19
1702593893.549371,19
1702593893.748726,18
1702593893.911187,18
1702593894.070400,16
1702593894.177609,16
1702593894.282032,16
1702593894.385437,16
1702593894.489454,16
1702593894.592878,16
1702593894.695530,16
1702593894.802242,16
1702593894.904904,16
1702593895.007481,16
1702593895.109944,16
1702593895.220673,16
1702593895.332294,16
1702593895.440004,17
1702593895.548419,17
1702593895.667475,17
1702593895.775037,17
1702593895.881626,18
1702593895.984372,18
1702593896.087158,18
1702593896.189975,18
1702593896.292466,19
1702593896.395321,20
1702593896.497886,20
1702593896.600784,20
1702593896.706295,20
1702593896.814503,20
1702593896.917435,20
1702593897.020165,20
1702593897.123177,20
1702593897.226048,19
1702593897.329955,19
1702593897.432840,18
1702593897.536307,18
1702593897.645526,17
1702593897.750438,18
1702593897.854773,19
1702593897.957852,19
1702593898.060860,19
1702593898.167159,18
1702593898.270792,18
1702593898.373902,18
1702593898.476638,18
1702593898.579735,18
1702593898.683410,18
1702593898.789620,19
1702593898.892569,19
1702593898.995444,19
1702593899.097756,19
1702593899.200837,20
1702593899.303384,19
1702593899.405766,19
1702593899.508838,20
1702593899.616143,19
1702593899.725419,20
1702593899.838273,20
1702593899.944895,20
1702593900.048045,20
1702593900.151020,20
1702593900.253725,20
1702593900.356420,20
1702593900.459441,20
1702593900.562577,20
1702593900.665481,20
1702593900.768230,20
1702593900.875329,20
1702593900.978388,19
1702593901.081600,17
1702593901.184324,16
1702593901.286812,16
1702593901.389593,17
1702593901.491876,17
1702593901.596064,17
1702593901.701937,17
1702593901.805012,17
1702593901.907850,17
1702593902.010641,17
1702593902.113458,17
1702593902.215941,17
1702593902.318259,17
1702593902.420424,17
1702593902.522334,17
1702593902.624625,17
1702593902.727058,17
1702593902.832913,17
1702593902.935294,17
1702593903.037452,17
1702593903.139691,17
1702593903.245892,18
1702593903.348956,18
1702593903.451884,19
1702593903.555231,19
1702593903.657578,19
1702593903.760558,19
1702593903.864889,19
1702593903.967742,18
1702593904.070237,18
1702593904.172586,19
1702593904.274655,19
1702593904.376936,19
1702593904.478951,19
1702593904.581379,20
1702593904.683669,20
1702593904.789327,20
1702593904.891469,20
1702593904.993785,20
1702593905.095851,20
1702593905.198107,20
1702593905.300440,20
1702593905.403093,20
1702593905.505330,19
1702593905.607613,18
1702593905.709998,18
1702593905.815926,19
1702593905.918000,19
1702593906.020305,20
1702593906.122416,20
1702593906.224487,19
1702593906.327323,19
1702593906.429849,19
1702593906.531892,19
1702593906.634365,19
1702593906.736543,19
1702593906.841474,19
1702593906.944259,19
1702593907.046731,19
1702593907.148982,19
1702593907.251194,19
1702593907.353318,19
1702593907.455248,19
1702593907.557461,19
1702593907.659935,19
1702593907.762115,19
1702593907.866586,19
1702593907.968671,19
1702593908.070642,19
1702593908.172616,19
1702593908.274524,19
1702593908.376648,19
1702593908.479097,20
1702593908.581447,19
1702593908.683818,19
1702593908.790529,20
1702593908.895028,19
1702593908.997667,19
1702593909.100169,18
1702593909.202222,18
1702593909.304277,17
1702593909.406425,17
1702593909.509052,16
1702593909.611516,16
1702593909.713558,16
1702593909.817950,16
1702593909.919898,16
1702593910.021801,16
1702593910.123799,16
1702593910.225721,17
1702593910.331491,16
1702593910.434063,16
1702593910.535958,17
1702593910.638237,17
1702593910.740365,17
1702593910.844936,17
1702593910.947196,17
1702593911.049249,17
1702593911.151173,17
1702593911.253064,17
1702593911.355564,17
1702593911.457776,17
1702593911.560007,18
1702593911.662481,18
1702593911.764917,18
1702593911.869625,18
1702593911.971766,19
1702593912.073841,20
1702593912.175918,20
1702593912.277970,20
1702593912.380484,20
1702593912.482718,20
1702593912.584643,20
1702593912.686646,20
1702593912.792721,20
1702593912.895121,20
1702593912.997188,20
1702593913.099155,20
1702593913.201025,20
1702593913.303043,20
1702593913.405021,20
1702593913.507464,20
1702593913.609446,19
1702593913.711304,18
1702593913.817138,18
1702593913.919119,18
1702593914.021759,18
1702593914.123942,18
1702593914.225850,19
1702593914.327769,19
1702593914.429738,19
1702593914.531693,20
1702593914.635122,20
1702593914.737061,20
1702593914.838989,19
1702593914.940937,19
1702593915.043231,18
1702593915.145468,19
1702593915.247380,19
1702593915.349310,19
1702593915.451093,19
1702593915.552854,19
1702593915.654763,19
1702593915.756847,19
1702593915.861953,19
1702593915.963785,19
1702593916.066129,19
1702593916.168192,19
1702593916.270231,19
1702593916.372175,19
1702593916.474027,20
1702593916.575879,18
1702593916.677694,17
1702593916.784911,16
1702593916.887360,15
1702593916.989662,15
1702593917.091650,15
1702593917.193466,15
1702593917.295708,15
1702593917.397676,15
1702593917.499831,15
1702593917.601776,15
1702593917.703630,15
1702593917.808083,15
1702593917.910019,15
1702593918.012078,15
1702593918.114210,15
1702593918.215987,16
1702593918.318083,16
1702593918.420467,16
1702593918.522440,16
1702593918.624413,15
1702593918.726266,15
1702593918.832292,16
1702593918.934345,16
1702593919.036869,15
1702593919.139048,16
1702593919.241023,17
1702593919.343224,17
1702593919.445065,17
1702593919.546898,17
1702593919.648794,18
1702593919.751029,18
1702593919.855699,17
1702593919.957724,18
1702593920.059774,19
1702593920.161638,19
1702593920.263488,20
1702593920.365639,19
1702593920.467575,20
1702593920.569570,20
1702593920.671875,20
1702593920.773866,20
1702593920.878477,20
1702593920.981031,20
1702593921.083076,20
1702593921.184883,20
1702593921.286724,19
1702593921.388597,17
1702593921.490571,12
1702593921.592780,11
1702593921.695593,12
1702593921.800884,12
1702593921.902916,13
1702593922.005445,12
1702593922.107553,13
1702593922.209515,14
1702593922.311588,14
1702593922.413489,14
1702593922.515356,14
1702593922.617236,15
1702593922.719278,14
1702593922.824952,15
1702593922.927589,15
1702593923.029850,16
1702593923.131777,15
1702593923.233687,17
1702593923.335855,16
1702593923.438377,18
1702593923.540567,18
1702593923.642678,17
1702593923.744834,18
1702593923.851006,18
1702593923.953158,18
1702593924.055621,19
1702593924.157714,17
1702593924.259739,19
1702593924.361860,19
1702593924.463927,20
1702593924.565890,19
1702593924.667795,19
1702593924.769746,20
1702593924.874240,20
1702593924.976295,20
1702593925.078198,20
1702593925.180134,20
1702593925.282096,20
1702593925.384044,20
1702593925.485950,20
1702593925.587980,18
1702593925.690009,17
1702593925.795301,17
1702593925.897436,14
1702593925.999393,12
1702593926.101362,12
1702593926.203193,13
1702593926.305118,13
1702593926.407060,13
1702593926.509890,12
1702593926.611964,13
1702593926.714096,13
1702593926.819454,14
1702593926.921456,15
1702593927.023655,14
1702593927.125774,15
1702593927.227782,15
1702593927.329767,16
1702593927.431739,16
1702593927.533651,16
1702593927.635655,16
1702593927.737693,18
1702593927.842593,17
1702593927.944389,18
1702593928.046269,18
1702593928.148045,18
1702593928.249794,18
1702593928.352164,19
1702593928.454445,19
1702593928.556395,19
1702593928.658336,19
1702593928.760247,20
1702593928.865079,20
1702593928.966979,19
1702593929.069814,20
1702593929.171997,20
1702593929.273931,20
1702593929.375864,20
1702593929.477745,20
1702593929.579724,20
1702593929.681536,20
1702593929.787083,20
1702593929.889038,20
1702593929.990872,19
1702593930.092690,20
1702593930.194543,20
1702593930.296458,20
1702593930.398392,20
1702593930.500341,20
1702593930.602363,20
1702593930.704236,20
1702593930.809635,20
1702593930.911576,20
1702593931.013527,19
1702593931.115586,19
1702593931.217465,18
1702593931.319318,11
1702593931.424890,11
1702593931.527536,13
1702593931.629698,14
1702593931.731772,15
1702593931.833838,14
1702593931.935810,14
1702593932.037930,14
1702593932.140084,15
1702593932.241997,14
1702593932.343952,15
1702593932.445855,15
1702593932.547647,15
1702593932.649481,15
1702593932.751310,16
1702593932.855900,16
1702593932.957967,16
1702593933.059888,17
1702593933.161850,17
1702593933.263557,17
1702593933.365487,17
1702593933.467774,18
1702593933.569870,19
1702593933.671818,17
1702593933.773694,19
1702593933.879112,18
1702593933.980983,20
1702593934.083589,18
1702593934.185718,19
1702593934.287568,20
1702593934.389460,20
1702593934.491225,20
1702593934.593133,20
1702593934.695002,20
1702593934.800318,20
1702593934.902400,20
1702593935.004160,20
1702593935.105929,19
1702593935.207731,20
1702593935.309817,20
1702593935.411734,20
1702593935.513651,19
1702593935.615690,18
1702593935.717844,18
1702593935.822555,15
1702593935.924600,10
1702593936.026687,11
1702593936.128581,11
1702593936.230440,11
1702593936.332243,12
1702593936.434100,12
1702593936.535949,13
1702593936.637869,12
1702593936.739796,14
1702593936.844418,13
1702593936.946382,14
1702593937.048358,13
1702593937.150306,16
1702593937.252287,16
1702593937.354169,16
1702593937.456170,17
1702593937.558002,17
1702593937.659997,16
1702593937.762502,16
